Voucher_No,Date,Account_Head,Party_Name,Debit_Amount,Credit_Amount,Narration,Cost_Center,Created_By
RET/24-25/100028,2024-08-02 18:05:00,POS Cash Sales,Walk-in Customer,0.0,613.49,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_rahul
RET/24-25/109718,2024-08-04 21:26:00,POS Cash Sales,Walk-in Customer,0.0,2902.45,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_amit
RET/24-25/100355,2024-04-09 14:21:00,Vendor Purchase - Staples,City Bright Electricals,363.84,0.0,Being vendor purchase - staples recorded for City Bright Electricals,Dairy Section,cashier_amit
RET/24-25/103170,2024-07-13 10:13:00,Vendor Purchase - Staples,Shree Ganesh Packaging,391.71,0.0,Being vendor purchase - staples recorded for Shree Ganesh Packaging,Dairy Section,cashier_priya
RET/24-25/115383,2024-06-27 12:23:00,Electricity & Utilities,Anand Stationary,311.79,0.0,Being electricity & utilities recorded for Anand Stationary,Back Office,cashier_priya
RET/24-25/117580,2024-04-07 18:58:00,UPI / Card Collections,Walk-in Customer,0.0,8290.56,Being upi / card collections recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/117700,2025-01-12 16:57:00,POS Cash Sales,UPI / Card Swipes,0.0,1056.79,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,cashier_priya
RET/24-25/121059,2024-11-28 16:35:00,POS Cash Sales,Walk-in Customer,0.0,300.68,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_priya
RET/24-25/105643,2024-09-24 19:39:00,Vendor Purchase - FMCG,Rapid Logistics Services,7839.63,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Grocery Section,cashier_priya
RET/24-25/118460,2024-07-01 19:47:00,Customer Sales Returns & Refunds,UPI / Card Swipes,0.0,4613.12,Being customer sales returns & refunds recorded for UPI / Card Swipes,Retail Counter 1,cashier_amit
RET/24-25/103675,2024-06-06 09:44:00,POS Cash Sales,Walk-in Customer,0.0,1472.53,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_rahul
RET/24-25/115450,2024-08-20 10:23:00,UPI / Card Collections,Walk-in Customer,0.0,14608.0,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_amit
RET/24-25/120608,2024-10-26 11:09:00,UPI / Card Collections,Walk-in Customer,0.0,2322.05,Being upi / card collections recorded for Walk-in Customer,Dairy Section,accountant_verma
RET/24-25/117348,2025-01-12 13:56:00,POS Cash Sales,UPI / Card Swipes,0.0,4037.77,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,cashier_rahul
RET/24-25/113763,2025-02-15 12:26:00,Petty Cash Expenses,Parle & Britannia Agency,970.66,0.0,Being petty cash expenses recorded for Parle & Britannia Agency,Express Checkout,cashier_priya
RET/24-25/106749,2024-11-06 13:05:00,UPI / Card Collections,UPI / Card Swipes,0.0,1060.64,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,accountant_verma
RET/24-25/100120,2024-09-13 12:53:00,Freight & Local Cartage,Daily Fresh Veggies Co.,3745.62,0.0,Being freight & local cartage recorded for Daily Fresh Veggies Co.,Grocery Section,cashier_priya
RET/24-25/106794,2024-12-22 16:33:00,POS Cash Sales,UPI / Card Swipes,0.0,1032.5,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,store_mgr_sharma
RET/24-25/123609,2024-09-22 20:22:00,UPI / Card Collections,Walk-in Customer,0.0,6515.36,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,accountant_verma
RET/24-25/120612,2024-07-10 17:12:00,UPI / Card Collections,Walk-in Customer,0.0,638.02,Being upi / card collections recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/105579,2025-02-27 12:25:00,Petty Cash Expenses,Metro Cash & Carry,1367.02,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Retail Counter 1,store_mgr_sharma
RET/24-25/113683,2025-03-20 19:50:00,Petty Cash Expenses,City Bright Electricals,4125.13,0.0,Being petty cash expenses recorded for City Bright Electricals,Dairy Section,cashier_amit
RET/24-25/100328,2024-09-03 11:10:00,UPI / Card Collections,UPI / Card Swipes,0.0,3015.0,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,cashier_amit
RET/24-25/104710,2024-10-22 18:39:00,POS Cash Sales,UPI / Card Swipes,0.0,607.37,Being pos cash sales recorded for UPI / Card Swipes,Store Godown,store_mgr_sharma
RET/24-25/119665,2024-07-29 11:31:00,POS Cash Sales,Walk-in Customer,0.0,1146.99,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_priya
RET/24-25/102370,2024-04-29 15:22:00,Vendor Purchase - FMCG,Parle & Britannia Agency,1093.71,0.0,Being vendor purchase - fmcg recorded for Parle & Britannia Agency,Grocery Section,cashier_amit
RET/24-25/105522,2024-12-03 10:37:00,Petty Cash Expenses,City Bright Electricals,3566.88,0.0,Being petty cash expenses recorded for City Bright Electricals,Retail Counter 1,cashier_amit
RET/24-25/102544,2024-04-22 20:49:00,UPI / Card Collections,UPI / Card Swipes,0.0,31405.28,Being upi / card collections recorded for UPI / Card Swipes,Back Office,cashier_priya
RET/24-25/115791,2024-08-20 19:18:00,POS Cash Sales,Walk-in Customer,0.0,282.81,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_amit
RET/24-25/111077,2024-05-26 15:26:00,UPI / Card Collections,Walk-in Customer,0.0,338.46,Being upi / card collections recorded for Walk-in Customer,Store Godown,cashier_amit
RET/24-25/124767,2024-09-19 09:46:00,UPI / Card Collections,Walk-in Customer,0.0,1317.0,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_amit
RET/24-25/110871,2024-09-29 20:08:00,POS Cash Sales,Walk-in Customer,0.0,1932.35,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_priya
RET/24-25/118562,2024-11-02 12:51:00,UPI / Card Collections,Walk-in Customer,0.0,124.75,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_amit
RET/24-25/104898,2024-05-03 19:32:00,UPI / Card Collections,UPI / Card Swipes,0.0,3204.09,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,store_mgr_sharma
RET/24-25/105153,2024-12-03 19:15:00,Vendor Purchase - FMCG,City Bright Electricals,673.2,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Retail Counter 2,cashier_priya
RET/24-25/101209,2024-11-12 13:23:00,POS Cash Sales,UPI / Card Swipes,0.0,13022.71,Being pos cash sales recorded for UPI / Card Swipes,Back Office,cashier_rahul
RET/24-25/113362,2024-10-25 14:39:00,UPI / Card Collections,Walk-in Customer,0.0,457.4,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,accountant_verma
RET/24-25/RND-202173,2024-09-05 15:03:00,Staff Welfare & Tea,Daily Fresh Veggies Co.,25000.0,0.0,Urgent cash settlement round voucher - Staff Welfare & Tea,Back Office,cashier_amit
RET/24-25/113068,2024-11-04 13:05:00,POS Cash Sales,Walk-in Customer,0.0,368.54,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/RND-200458,2024-06-05 13:48:00,Staff Welfare & Tea,Cashier Petty Cash Pool,20000.0,0.0,Urgent cash settlement round voucher - Staff Welfare & Tea,Back Office,cashier_amit
RET/24-25/103123,2024-08-03 10:54:00,UPI / Card Collections,UPI / Card Swipes,0.0,840.97,Being upi / card collections recorded for UPI / Card Swipes,Back Office,cashier_amit
RET/24-25/100078,2025-03-06 10:46:00,Customer Sales Returns & Refunds,UPI / Card Swipes,0.0,1509.13,Being customer sales returns & refunds recorded for UPI / Card Swipes,Express Checkout,store_mgr_sharma
RET/24-25/SUN-300064,2025-03-09 23:37:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4334.48,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/SUN-301367,2024-05-05 22:46:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4534.12,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/SUN-300318,2024-09-01 22:49:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4635.53,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/113012,2024-08-20 20:57:00,POS Cash Sales,Walk-in Customer,0.0,263.09,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_priya
RET/24-25/SUN-300749,2024-10-06 22:35:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4731.67,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/109137,2024-05-10 10:10:00,Vendor Purchase - Staples,Amul Dairy Dist.,5247.02,0.0,Being vendor purchase - staples recorded for Amul Dairy Dist.,Back Office,cashier_rahul
RET/24-25/SUN-300463,2025-03-16 22:06:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4842.7,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/RND-201596,2024-10-19 20:46:00,Marketing & Promo Discounts,Anand Stationary,50000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/121956,2024-09-08 11:59:00,UPI / Card Collections,Walk-in Customer,0.0,3018.14,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_rahul
RET/24-25/RND-200343,2024-09-23 15:16:00,Staff Welfare & Tea,Anand Stationary,100000.0,0.0,Urgent cash settlement round voucher - Staff Welfare & Tea,Back Office,cashier_amit
RET/24-25/123323,2025-01-15 10:18:00,Vendor Purchase - Staples,Hindustan Consumer Supplies,4664.98,0.0,Being vendor purchase - staples recorded for Hindustan Consumer Supplies,Store Godown,cashier_rahul
RET/24-25/RND-202130,2024-10-12 17:38:00,Petty Cash Expenses,Anand Stationary,75000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/120390,2024-11-07 18:21:00,Petty Cash Expenses,Metro Cash & Carry,1200.67,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Dairy Section,cashier_amit
RET/24-25/117945,2024-09-11 17:12:00,Vendor Purchase - Staples,Sundry Creditors Pool,301.51,0.0,Being vendor purchase - staples recorded for Sundry Creditors Pool,Express Checkout,cashier_priya
RET/24-25/104869,2024-11-21 09:55:00,UPI / Card Collections,UPI / Card Swipes,0.0,679.41,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,cashier_rahul
RET/24-25/115605,2024-10-24 15:07:00,Vendor Purchase - FMCG,Amul Dairy Dist.,1135.05,0.0,Being vendor purchase - fmcg recorded for Amul Dairy Dist.,Dairy Section,accountant_verma
RET/24-25/114485,2024-09-07 16:02:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,550.45,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Express Checkout,cashier_priya
RET/24-25/106213,2024-11-17 12:43:00,POS Cash Sales,Walk-in Customer,0.0,245.68,Being pos cash sales recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/124925,2024-07-01 19:49:00,Vendor Purchase - FMCG,Rapid Logistics Services,1634.26,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Retail Counter 2,cashier_rahul
RET/24-25/101782,2024-06-25 18:17:00,Vendor Purchase - Staples,Parle & Britannia Agency,189.4,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Express Checkout,cashier_rahul
RET/24-25/106985,2024-08-15 14:23:00,Petty Cash Expenses,Hindustan Consumer Supplies,650.98,0.0,Being petty cash expenses recorded for Hindustan Consumer Supplies,Back Office,cashier_amit
RET/24-25/113275,2024-04-11 16:51:00,Vendor Purchase - Staples,Amul Dairy Dist.,204.1,0.0,Being vendor purchase - staples recorded for Amul Dairy Dist.,Back Office,accountant_verma
RET/24-25/117479,2024-07-11 21:39:00,POS Cash Sales,UPI / Card Swipes,0.0,601.29,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,store_mgr_sharma
RET/24-25/105544,2025-01-11 15:51:00,POS Cash Sales,Walk-in Customer,0.0,833.13,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_priya
RET/24-25/101946,2024-10-30 20:19:00,POS Cash Sales,Walk-in Customer,0.0,2186.88,Being pos cash sales recorded for Walk-in Customer,Grocery Section,cashier_rahul
RET/24-25/SUN-300946,2024-09-08 23:36:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4929.11,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/RND-202189,2024-10-30 10:04:00,Staff Welfare & Tea,Anand Stationary,25000.0,0.0,Urgent cash settlement round voucher - Staff Welfare & Tea,Back Office,cashier_amit
RET/24-25/117061,2024-10-29 19:25:00,UPI / Card Collections,UPI / Card Swipes,0.0,2796.58,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,accountant_verma
RET/24-25/125290,2025-01-13 15:17:00,UPI / Card Collections,Walk-in Customer,0.0,363.91,Being upi / card collections recorded for Walk-in Customer,Express Checkout,cashier_priya
RET/24-25/106789,2025-03-08 16:48:00,Petty Cash Expenses,Shree Ganesh Packaging,3273.63,0.0,Being petty cash expenses recorded for Shree Ganesh Packaging,Store Godown,store_mgr_sharma
RET/24-25/101392,2024-05-15 13:49:00,UPI / Card Collections,Walk-in Customer,0.0,18350.34,Being upi / card collections recorded for Walk-in Customer,Grocery Section,cashier_rahul
RET/24-25/110661,2024-10-01 12:30:00,Vendor Purchase - Staples,Parle & Britannia Agency,1842.37,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Retail Counter 2,store_mgr_sharma
RET/24-25/117136,2024-11-15 19:40:00,POS Cash Sales,UPI / Card Swipes,0.0,3154.12,Being pos cash sales recorded for UPI / Card Swipes,Store Godown,accountant_verma
RET/24-25/120121,2025-02-24 20:59:00,POS Cash Sales,Walk-in Customer,0.0,976.73,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_amit
RET/24-25/SUN-301775,2024-07-21 23:43:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4297.75,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/106694,2024-08-31 12:43:00,Vendor Purchase - FMCG,Anand Stationary,2635.68,0.0,Being vendor purchase - fmcg recorded for Anand Stationary,Dairy Section,cashier_amit
RET/24-25/111980,2025-01-16 19:39:00,UPI / Card Collections,UPI / Card Swipes,0.0,237.9,Being upi / card collections recorded for UPI / Card Swipes,Express Checkout,cashier_amit
RET/24-25/103215,2024-09-18 13:55:00,POS Cash Sales,Walk-in Customer,0.0,13579.8,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/108989,2024-12-24 10:16:00,POS Cash Sales,UPI / Card Swipes,0.0,751.12,Being pos cash sales recorded for UPI / Card Swipes,Grocery Section,cashier_rahul
RET/24-25/112404,2025-03-18 21:29:00,Staff Welfare & Tea,SafeGuard Security Agency,69.75,0.0,Being staff welfare & tea recorded for SafeGuard Security Agency,Back Office,cashier_amit
RET/24-25/109969,2024-11-08 12:19:00,UPI / Card Collections,Walk-in Customer,0.0,519.62,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,store_mgr_sharma
RET/24-25/112305,2024-07-13 14:37:00,Shop Rent & Maintenance,Metro Cash & Carry,552.7,0.0,Being shop rent & maintenance recorded for Metro Cash & Carry,Retail Counter 1,cashier_amit
RET/24-25/101770,2025-03-05 20:20:00,POS Cash Sales,Walk-in Customer,0.0,1417.55,Being pos cash sales recorded for Walk-in Customer,Express Checkout,accountant_verma
RET/24-25/122084,2024-11-22 20:11:00,Vendor Purchase - FMCG,Metro Cash & Carry,900.56,0.0,Being vendor purchase - fmcg recorded for Metro Cash & Carry,Retail Counter 2,store_mgr_sharma
RET/24-25/124731,2024-12-13 12:40:00,UPI / Card Collections,Walk-in Customer,0.0,1046.51,Being upi / card collections recorded for Walk-in Customer,Store Godown,cashier_amit
RET/24-25/110912,2024-12-31 20:38:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,207.0,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Express Checkout,accountant_verma
RET/24-25/111675,2024-07-30 13:41:00,POS Cash Sales,Walk-in Customer,0.0,473.32,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_rahul
RET/24-25/103022,2024-10-06 20:46:00,Staff Welfare & Tea,City Bright Electricals,784.58,0.0,Being staff welfare & tea recorded for City Bright Electricals,Retail Counter 2,cashier_rahul
RET/24-25/105401,2024-04-04 14:15:00,Marketing & Promo Discounts,City Bright Electricals,799.09,0.0,Being marketing & promo discounts recorded for City Bright Electricals,Store Godown,cashier_amit
RET/24-25/107856,2024-10-26 09:18:00,Security & Housekeeping,Anand Stationary,279.27,0.0,Being security & housekeeping recorded for Anand Stationary,Dairy Section,accountant_verma
RET/24-25/110100,2024-09-06 17:42:00,UPI / Card Collections,Walk-in Customer,0.0,8327.69,Being upi / card collections recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/106875,2024-12-02 18:40:00,UPI / Card Collections,UPI / Card Swipes,0.0,416.36,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,store_mgr_sharma
RET/24-25/122426,2024-06-13 12:12:00,Vendor Purchase - Staples,Anand Stationary,245.66,0.0,Being vendor purchase - staples recorded for Anand Stationary,Dairy Section,store_mgr_sharma
RET/24-25/113956,2024-07-27 12:31:00,POS Cash Sales,UPI / Card Swipes,0.0,208.92,Being pos cash sales recorded for UPI / Card Swipes,Grocery Section,cashier_amit
RET/24-25/104619,2024-08-30 18:30:00,Vendor Purchase - FMCG,Amul Dairy Dist.,1167.28,0.0,Being vendor purchase - fmcg recorded for Amul Dairy Dist.,Dairy Section,accountant_verma
RET/24-25/120319,2025-02-18 16:40:00,Vendor Purchase - FMCG,Anand Stationary,9136.07,0.0,Being vendor purchase - fmcg recorded for Anand Stationary,Store Godown,cashier_priya
